Latitude modul,Longitude modul,Sat count,Speed,Alt,Dates
-5.372139, 105.250078, 9, 1.19, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 130.00, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 130.00, 14/9/2021
-5.372138, 105.250078, 9, 0.22, 130.00, 14/9/2021
-5.372138, 105.250078, 9, 0.22, 130.00, 14/9/2021
-5.372138, 105.250078, 9, 0.22, 129.80, 14/9/2021
-5.372138, 105.250078, 9, 0.22, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.09, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.06, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.06, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.06, 129.60, 14/9/2021
-5.372139, 105.250078, 9, 0.06, 129.60, 14/9/2021
-5.372139, 105.250078, 9, 0.06, 129.60, 14/9/2021
-5.372140, 105.250079, 9, 0.15, 129.60, 14/9/2021
-5.372140, 105.250079, 9, 0.15, 129.60, 14/9/2021
-5.372140, 105.250079, 9, 0.15, 129.60, 14/9/2021
-5.372139, 105.250078, 9, 0.19, 129.60, 14/9/2021
-5.372139, 105.250078, 9, 0.19, 129.60, 14/9/2021
-5.372139, 105.250078, 9, 0.19, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.19, 129.80, 14/9/2021
-5.372139, 105.250078, 9, 0.19, 129.80, 14/9/2021
-5.372138, 105.250077, 9, 0.54, 129.80, 14/9/2021
-5.372138, 105.250077, 9, 0.54, 129.80, 14/9/2021
-5.372138, 105.250077, 9, 0.54, 129.80, 14/9/2021
-5.372138, 105.250077, 9, 0.54, 129.80, 14/9/2021
-5.372137, 105.250077, 9, 0.50, 129.80, 14/9/2021
-5.372137, 105.250077, 9, 0.50, 129.80, 14/9/2021
-5.372137, 105.250077, 9, 0.50, 130.00, 14/9/2021
-5.372137, 105.250077, 9, 0.50, 130.00, 14/9/2021
-5.372137, 105.250077, 9, 0.07, 130.00, 14/9/2021
-5.372137, 105.250077, 9, 0.07, 130.00, 14/9/2021
-5.372137, 105.250077, 0, 0.07, 130.00, 14/9/2021
-5.372137, 105.250077, 0, 0.07, 130.00, 14/9/2021
-5.372137, 105.250077, 0, 0.07, 130.00, 14/9/2021
-5.372135, 105.250075, 0, 0.78, 130.00, 14/9/2021
-5.372135, 105.250075, 0, 0.78, 130.00, 14/9/2021
-5.372135, 105.250075, 9, 0.78, 129.70, 14/9/2021
-5.372135, 105.250075, 9, 0.74, 129.70, 14/9/2021
-5.372135, 105.250075, 9, 0.74, 129.70, 14/9/2021
-5.372135, 105.250075, 9, 0.74, 129.90, 14/9/2021
-5.372135, 105.250075, 9, 0.74, 129.90, 14/9/2021
-5.372135, 105.250075, 9, 0.74, 129.90, 14/9/2021
-5.372135, 105.250075, 9, 0.43, 129.90, 14/9/2021
-5.372135, 105.250075, 9, 0.43, 129.90, 14/9/2021
-5.372135, 105.250075, 9, 0.43, 130.30, 14/9/2021
-5.372137, 105.250075, 9, 0.46, 130.30, 14/9/2021
-5.372137, 105.250075, 9, 0.46, 130.30, 14/9/2021
-5.372137, 105.250075, 9, 0.46, 130.40, 14/9/2021
-5.372137, 105.250075, 9, 0.46, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.65, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.65, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.65, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.65, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.65, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.22, 130.40, 14/9/2021
-5.372136, 105.250074, 9, 0.22, 130.40, 14/9/2021
-5.372135, 105.250074, 9, 0.17, 130.40, 14/9/2021
-5.372135, 105.250074, 9, 0.17, 130.40, 14/9/2021
-5.372135, 105.250074, 9, 0.17, 130.20, 14/9/2021
-5.372135, 105.250074, 9, 0.17, 130.20, 14/9/2021
-5.372135, 105.250074, 9, 0.17, 130.20, 14/9/2021
-5.372136, 105.250075, 9, 0.22, 130.20, 14/9/2021
-5.372136, 105.250075, 9, 0.22, 130.20, 14/9/2021
-5.372136, 105.250075, 9, 0.22, 130.20, 14/9/2021
-5.372136, 105.250075, 9, 0.30, 130.20, 14/9/2021
-5.372136, 105.250075, 9, 0.30, 130.20, 14/9/2021
-5.372136, 105.250075, 9, 0.30, 129.90, 14/9/2021
-5.372136, 105.250075, 9, 0.30, 129.90, 14/9/2021
-5.372136, 105.250075, 9, 0.30, 129.90, 14/9/2021
-5.372136, 105.250075, 9, 0.22, 129.90, 14/9/2021
-5.372136, 105.250075, 9, 0.22, 129.90, 14/9/2021
-5.372136, 105.250075, 9, 0.22, 129.90, 14/9/2021
-5.372137, 105.250075, 9, 0.33, 129.90, 14/9/2021
-5.372137, 105.250075, 9, 0.33, 129.90, 14/9/2021
-5.372137, 105.250075, 9, 0.33, 130.20, 14/9/2021
-5.372137, 105.250075, 9, 0.33, 130.20, 14/9/2021
-5.372137, 105.250075, 9, 0.33, 130.20, 14/9/2021
-5.372137, 105.250075, 9, 0.09, 130.20, 14/9/2021
-5.372137, 105.250075, 9, 0.09, 130.20, 14/9/2021
-5.372137, 105.250075, 9, 0.09, 130.30, 14/9/2021
-5.372137, 105.250075, 9, 0.09, 130.30, 14/9/2021
-5.372137, 105.250074, 9, 0.39, 130.30, 14/9/2021
-5.372137, 105.250074, 9, 0.39, 130.30, 14/9/2021
-5.372137, 105.250074, 9, 0.39, 130.50, 14/9/2021
-5.372137, 105.250074, 9, 0.39, 130.50, 14/9/2021
-5.372137, 105.250074, 9, 0.11, 130.50, 14/9/2021
-5.372137, 105.250074, 9, 0.11, 130.50, 14/9/2021
-5.372137, 105.250074, 9, 0.11, 130.70, 14/9/2021
-5.372137, 105.250073, 9, 0.13, 130.70, 14/9/2021
-5.372137, 105.250073, 9, 0.13, 130.70, 14/9/2021
-5.372137, 105.250073, 9, 0.13, 131.00, 14/9/2021
-5.372137, 105.250073, 9, 0.13, 131.00, 14/9/2021
-5.372137, 105.250073, 9, 0.13, 131.00, 14/9/2021
-5.372137, 105.250073, 9, 0.30, 131.00, 14/9/2021
-5.372137, 105.250073, 9, 0.30, 131.00, 14/9/2021
-5.372134, 105.250073, 9, 1.20, 131.00, 14/9/2021
-5.372134, 105.250073, 9, 1.20, 131.00, 14/9/2021
-5.372134, 105.250073, 9, 1.20, 130.90, 14/9/2021
-5.372134, 105.250073, 9, 1.20, 130.90, 14/9/2021
-5.372134, 105.250073, 9, 1.20, 130.90, 14/9/2021
-5.372133, 105.250073, 9, 0.31, 130.90, 14/9/2021
-5.372133, 105.250073, 9, 0.31, 130.90, 14/9/2021
-5.372133, 105.250073, 9, 0.31, 130.90, 14/9/2021
-5.372134, 105.250073, 9, 0.39, 130.90, 14/9/2021
-5.372134, 105.250073, 9, 0.39, 130.90, 14/9/2021
-5.372134, 105.250073, 9, 0.39, 130.80, 14/9/2021
-5.372134, 105.250073, 9, 0.39, 130.80, 14/9/2021
-5.372134, 105.250073, 9, 0.39, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.83, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.83, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.83, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.83, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.43, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.43, 130.80, 14/9/2021
-5.372133, 105.250074, 9, 0.43, 130.70, 14/9/2021
-5.372133, 105.250074, 9, 0.43, 130.70, 14/9/2021
-5.372133, 105.250075, 9, 0.22, 130.70, 14/9/2021
-5.372133, 105.250075, 9, 0.22, 130.70, 14/9/2021
-5.372133, 105.250075, 9, 0.22, 130.70, 14/9/2021
-5.372133, 105.250075, 9, 0.22, 130.70, 14/9/2021
-5.372134, 105.250075, 9, 0.56, 130.70, 14/9/2021
-5.372134, 105.250075, 9, 0.56, 130.70, 14/9/2021
-5.372134, 105.250075, 9, 0.56, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.56, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.39, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.39, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.39, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.24, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.24, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.24, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.24, 131.20, 14/9/2021
-5.372134, 105.250075, 9, 0.24, 131.20, 14/9/2021
-5.372133, 105.250073, 9, 1.02, 131.20, 14/9/2021
-5.372133, 105.250073, 9, 1.02, 131.20, 14/9/2021
-5.372133, 105.250073, 9, 1.02, 131.20, 14/9/2021
-5.372133, 105.250073, 9, 0.30, 131.20, 14/9/2021
-5.372133, 105.250073, 9, 0.30, 131.20, 14/9/2021
-5.372133, 105.250073, 9, 0.30, 131.60, 14/9/2021
-5.372133, 105.250073, 9, 0.30, 131.60, 14/9/2021
-5.372133, 105.250073, 9, 0.30, 131.60, 14/9/2021
-5.372133, 105.250072, 9, 0.20, 131.60, 14/9/2021
-5.372133, 105.250072, 9, 0.20, 131.60, 14/9/2021
-5.372133, 105.250072, 9, 0.20, 131.60, 14/9/2021
-5.372131, 105.250073, 9, 0.54, 131.60, 14/9/2021
-5.372131, 105.250073, 9, 0.54, 131.60, 14/9/2021
-5.372131, 105.250073, 9, 0.54, 131.80, 14/9/2021
-5.372131, 105.250073, 9, 0.54, 131.80, 14/9/2021
-5.372131, 105.250073, 9, 0.54, 131.80, 14/9/2021
-5.372131, 105.250073, 9, 0.20, 131.80, 14/9/2021
-5.372131, 105.250073, 9, 0.20, 131.80, 14/9/2021
-5.372131, 105.250073, 9, 0.20, 131.90, 14/9/2021
-5.372131, 105.250073, 9, 0.20, 131.90, 14/9/2021
-5.372131, 105.250073, 9, 0.20, 131.90, 14/9/2021
-5.372131, 105.250073, 9, 0.33, 131.90, 14/9/2021
-5.372131, 105.250073, 9, 0.33, 131.90, 14/9/2021
-5.372131, 105.250073, 9, 0.33, 131.80, 14/9/2021
-5.372130, 105.250073, 9, 0.07, 131.80, 14/9/2021
-5.372130, 105.250073, 9, 0.07, 131.80, 14/9/2021
-5.372130, 105.250073, 9, 0.07, 131.80, 14/9/2021
-5.372130, 105.250073, 9, 0.56, 131.80, 14/9/2021
-5.372130, 105.250073, 9, 0.56, 131.80, 14/9/2021
-5.372130, 105.250073, 9, 0.56, 131.50, 14/9/2021
-5.372130, 105.250073, 9, 0.56, 131.50, 14/9/2021
-5.372130, 105.250073, 9, 0.56, 131.50, 14/9/2021
-5.372130, 105.250073, 9, 0.15, 131.50, 14/9/2021
-5.372130, 105.250073, 9, 0.15, 131.50, 14/9/2021
-5.372130, 105.250073, 9, 0.15, 131.50, 14/9/2021
-5.372132, 105.250074, 9, 1.15, 131.50, 14/9/2021
-5.372132, 105.250074, 9, 1.15, 131.50, 14/9/2021
-5.372132, 105.250074, 9, 1.15, 131.60, 14/9/2021
-5.372132, 105.250074, 9, 1.15, 131.60, 14/9/2021
-5.372132, 105.250074, 9, 1.15, 131.60, 14/9/2021
-5.372133, 105.250075, 9, 0.11, 131.60, 14/9/2021
-5.372133, 105.250075, 9, 0.11, 131.60, 14/9/2021
-5.372133, 105.250075, 9, 0.11, 131.70, 14/9/2021
-5.372133, 105.250075, 9, 0.11, 131.70, 14/9/2021
-5.372133, 105.250076, 9, 0.35, 131.70, 14/9/2021
-5.372133, 105.250076, 9, 0.35, 131.70, 14/9/2021
-5.372133, 105.250076, 9, 0.35, 131.60, 14/9/2021
-5.372133, 105.250076, 9, 0.35, 131.60, 14/9/2021
-5.372133, 105.250076, 9, 0.35, 131.60, 14/9/2021
-5.372135, 105.250076, 9, 0.50, 131.60, 14/9/2021
-5.372135, 105.250076, 9, 0.50, 131.60, 14/9/2021
-5.372135, 105.250075, 9, 0.59, 131.60, 14/9/2021
-5.372135, 105.250075, 9, 0.59, 131.60, 14/9/2021
-5.372135, 105.250075, 9, 0.59, 131.80, 14/9/2021
-5.372135, 105.250075, 9, 0.59, 131.80, 14/9/2021
-5.372135, 105.250075, 9, 0.59, 131.80, 14/9/2021
-5.372137, 105.250073, 9, 1.15, 131.80, 14/9/2021
-5.372137, 105.250073, 9, 1.15, 131.80, 14/9/2021
-5.372137, 105.250073, 9, 1.15, 131.80, 14/9/2021
-5.372138, 105.250073, 9, 0.63, 131.80, 14/9/2021
-5.372138, 105.250073, 9, 0.63, 131.80, 14/9/2021
-5.372138, 105.250073, 9, 0.63, 132.20, 14/9/2021
-5.372138, 105.250073, 9, 0.63, 132.20, 14/9/2021
-5.372138, 105.250073, 9, 0.63, 132.20, 14/9/2021
-5.372138, 105.250072, 9, 0.37, 132.20, 14/9/2021
-5.372138, 105.250072, 9, 0.37, 132.20, 14/9/2021
-5.372138, 105.250072, 9, 0.37, 132.20, 14/9/2021
-5.372138, 105.250071, 9, 0.43, 132.20, 14/9/2021
-5.372138, 105.250071, 9, 0.43, 132.20, 14/9/2021
-5.372138, 105.250071, 9, 0.43, 132.30, 14/9/2021
-5.372138, 105.250071, 9, 0.43, 132.30, 14/9/2021
-5.372138, 105.250071, 9, 0.43, 132.30, 14/9/2021
-5.372137, 105.250070, 9, 0.91, 132.30, 14/9/2021
-5.372137, 105.250070, 9, 0.91, 132.30, 14/9/2021
-5.372137, 105.250070, 9, 0.91, 132.00, 14/9/2021
-5.372137, 105.250070, 9, 0.91, 132.00, 14/9/2021
-5.372137, 105.250069, 9, 0.69, 132.00, 14/9/2021
-5.372137, 105.250069, 9, 0.69, 132.00, 14/9/2021
-5.372137, 105.250069, 9, 0.69, 131.90, 14/9/2021
-5.372138, 105.250068, 9, 0.22, 131.90, 14/9/2021
-5.372138, 105.250068, 9, 0.22, 131.90, 14/9/2021
-5.372138, 105.250068, 9, 0.22, 132.10, 14/9/2021
-5.372138, 105.250068, 9, 0.22, 132.10, 14/9/2021
-5.372138, 105.250068, 9, 0.22, 132.10, 14/9/2021
-5.372138, 105.250069, 9, 0.30, 132.10, 14/9/2021
-5.372138, 105.250069, 9, 0.30, 132.10, 14/9/2021
-5.372138, 105.250069, 9, 0.30, 132.30, 14/9/2021
-5.372138, 105.250069, 9, 0.30, 132.30, 14/9/2021
-5.372137, 105.250069, 9, 0.41, 132.30, 14/9/2021
-5.372137, 105.250069, 9, 0.41, 132.30, 14/9/2021
-5.372137, 105.250069, 9, 0.41, 132.60, 14/9/2021
-5.372137, 105.250069, 9, 0.41, 132.60, 14/9/2021
-5.372137, 105.250069, 9, 1.09, 132.60, 14/9/2021
-5.372137, 105.250069, 9, 1.09, 132.60, 14/9/2021
-5.372137, 105.250069, 9, 1.09, 132.70, 14/9/2021
-5.372137, 105.250069, 9, 1.09, 132.70, 14/9/2021
-5.372137, 105.250070, 9, 0.24, 132.70, 14/9/2021
-5.372137, 105.250070, 9, 0.24, 132.70, 14/9/2021
-5.372137, 105.250070, 9, 0.24, 132.70, 14/9/2021
-5.372137, 105.250070, 9, 0.24, 132.70, 14/9/2021
-5.372135, 105.250071, 9, 0.31, 132.70, 14/9/2021
-5.372135, 105.250071, 9, 0.31, 132.70, 14/9/2021
-5.372135, 105.250071, 9, 0.31, 132.70, 14/9/2021
-5.372135, 105.250071, 9, 0.31, 132.70, 14/9/2021
-5.372136, 105.250071, 9, 1.02, 132.70, 14/9/2021
-5.372136, 105.250071, 9, 1.02, 132.70, 14/9/2021
-5.372136, 105.250071, 9, 1.02, 132.50, 14/9/2021
-5.372136, 105.250071, 9, 1.02, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.57, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.57, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.57, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.57, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.57, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.06, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.06, 132.50, 14/9/2021
-5.372136, 105.250073, 9, 1.06, 132.50, 14/9/2021
-5.372136, 105.250074, 9, 0.28, 132.50, 14/9/2021
-5.372136, 105.250074, 9, 0.28, 132.50, 14/9/2021
-5.372136, 105.250074, 9, 0.28, 132.10, 14/9/2021
-5.372136, 105.250074, 9, 0.28, 132.10, 14/9/2021
-5.372136, 105.250074, 9, 0.28, 132.10, 14/9/2021
-5.372134, 105.250075, 9, 0.52, 132.10, 14/9/2021
-5.372134, 105.250075, 9, 0.52, 132.10, 14/9/2021
-5.372134, 105.250075, 9, 0.52, 132.10, 14/9/2021
-5.372133, 105.250074, 9, 0.94, 132.10, 14/9/2021
-5.372133, 105.250074, 9, 0.94, 132.10, 14/9/2021
-5.372133, 105.250074, 9, 0.94, 131.80, 14/9/2021
-5.372133, 105.250074, 9, 0.94, 131.80, 14/9/2021
-5.372133, 105.250074, 9, 0.94, 131.80, 14/9/2021
-5.372132, 105.250076, 9, 0.98, 131.80, 14/9/2021
-5.372132, 105.250076, 9, 0.98, 131.80, 14/9/2021
-5.372132, 105.250076, 9, 0.98, 131.80, 14/9/2021
-5.372131, 105.250076, 9, 0.31, 131.80, 14/9/2021
-5.372131, 105.250076, 9, 0.31, 131.80, 14/9/2021
-5.372131, 105.250076, 9, 0.31, 131.60, 14/9/2021
-5.372131, 105.250076, 9, 0.31, 131.60, 14/9/2021
-5.372131, 105.250076, 9, 0.31, 131.60, 14/9/2021
-5.372128, 105.250076, 9, 1.48, 131.60, 14/9/2021
-5.372128, 105.250076, 9, 1.48, 131.60, 14/9/2021
-5.372128, 105.250076, 9, 1.48, 131.80, 14/9/2021
-5.372128, 105.250076, 9, 1.48, 131.80, 14/9/2021
-5.372127, 105.250076, 9, 0.22, 131.80, 14/9/2021
-5.372127, 105.250076, 9, 0.22, 131.80, 14/9/2021
-5.372127, 105.250076, 9, 0.22, 131.90, 14/9/2021
-5.372127, 105.250076, 9, 0.22, 131.90, 14/9/2021
-5.372127, 105.250076, 9, 1.20, 131.90, 14/9/2021
-5.372127, 105.250076, 9, 1.20, 131.90, 14/9/2021
-5.372127, 105.250076, 9, 1.20, 131.90, 14/9/2021
-5.372127, 105.250076, 9, 1.20, 131.90, 14/9/2021
-5.372127, 105.250077, 9, 0.35, 131.90, 14/9/2021
-5.372127, 105.250077, 9, 0.35, 131.90, 14/9/2021
-5.372127, 105.250077, 9, 0.35, 131.70, 14/9/2021
-5.372127, 105.250077, 9, 0.35, 131.70, 14/9/2021
-5.372129, 105.250077, 9, 0.15, 131.70, 14/9/2021
-5.372129, 105.250077, 9, 0.15, 131.70, 14/9/2021
-5.372129, 105.250077, 9, 0.15, 131.70, 14/9/2021
-5.372129, 105.250077, 9, 0.15, 131.70, 14/9/2021
-5.372126, 105.250077, 9, 0.89, 131.70, 14/9/2021
-5.372126, 105.250077, 9, 0.89, 131.70, 14/9/2021
-5.372126, 105.250077, 9, 0.89, 131.80, 14/9/2021
-5.372126, 105.250077, 9, 0.89, 131.80, 14/9/2021
-5.372124, 105.250076, 9, 0.63, 131.80, 14/9/2021
-5.372124, 105.250076, 9, 0.63, 131.80, 14/9/2021
-5.372124, 105.250076, 9, 0.63, 131.80, 14/9/2021
-5.372124, 105.250075, 9, 0.81, 131.80, 14/9/2021
-5.372124, 105.250075, 9, 0.81, 131.80, 14/9/2021
-5.372124, 105.250075, 9, 0.81, 131.90, 14/9/2021
-5.372124, 105.250075, 9, 0.81, 131.90, 14/9/2021
-5.372124, 105.250075, 9, 0.81, 131.90, 14/9/2021
-5.372126, 105.250076, 9, 0.59, 131.90, 14/9/2021
-5.372126, 105.250076, 9, 0.59, 131.90, 14/9/2021
-5.372128, 105.250078, 9, 1.43, 131.90, 14/9/2021
-5.372128, 105.250078, 9, 1.43, 131.90, 14/9/2021
-5.372128, 105.250078, 9, 1.43, 131.40, 14/9/2021
-5.372128, 105.250078, 9, 1.43, 131.40, 14/9/2021
-5.372128, 105.250078, 9, 1.43, 131.40, 14/9/2021
-5.372131, 105.250084, 9, 2.54, 131.40, 14/9/2021
-5.372131, 105.250084, 9, 2.54, 131.40, 14/9/2021
-5.372137, 105.250092, 9, 3.65, 131.40, 14/9/2021
-5.372137, 105.250092, 9, 3.65, 131.40, 14/9/2021
-5.372137, 105.250092, 9, 3.65, 129.90, 14/9/2021
-5.372137, 105.250092, 9, 3.65, 129.90, 14/9/2021
-5.372137, 105.250092, 9, 3.65, 129.90, 14/9/2021
-5.372151, 105.250095, 9, 4.83, 129.90, 14/9/2021
-5.372151, 105.250095, 9, 4.83, 129.90, 14/9/2021
-5.372151, 105.250095, 9, 4.83, 129.90, 14/9/2021
-5.372160, 105.250097, 9, 2.78, 129.90, 14/9/2021
-5.372160, 105.250097, 9, 2.78, 129.90, 14/9/2021
-5.372160, 105.250097, 9, 2.78, 128.10, 14/9/2021
-5.372160, 105.250097, 9, 2.78, 128.10, 14/9/2021
-5.372160, 105.250097, 9, 2.78, 128.10, 14/9/2021
-5.372163, 105.250105, 9, 2.46, 128.10, 14/9/2021
-5.372163, 105.250105, 9, 2.46, 128.10, 14/9/2021
-5.372163, 105.250105, 9, 2.46, 128.10, 14/9/2021
-5.372164, 105.250106, 9, 1.17, 128.10, 14/9/2021
-5.372164, 105.250106, 9, 1.17, 128.10, 14/9/2021
-5.372164, 105.250106, 8, 1.17, 127.00, 14/9/2021
-5.372164, 105.250106, 8, 1.17, 127.00, 14/9/2021
-5.372164, 105.250106, 8, 1.17, 127.00, 14/9/2021
-5.372162, 105.250106, 8, 1.15, 127.00, 14/9/2021
-5.372162, 105.250106, 8, 1.15, 127.00, 14/9/2021
-5.372162, 105.250106, 9, 1.15, 126.90, 14/9/2021
-5.372162, 105.250106, 9, 1.15, 126.90, 14/9/2021
-5.372164, 105.250104, 9, 0.74, 126.90, 14/9/2021
-5.372164, 105.250104, 9, 0.74, 126.90, 14/9/2021
-5.372164, 105.250104, 1, 0.74, 126.90, 14/9/2021
-5.372164, 105.250104, 1, 0.74, 126.90, 14/9/2021
-5.372164, 105.250104, 1, 0.74, 126.90, 14/9/2021
-5.372165, 105.250102, 1, 0.69, 126.90, 14/9/2021
-5.372165, 105.250100, 1, 0.59, 126.90, 14/9/2021
-5.372165, 105.250100, 1, 0.59, 126.90, 14/9/2021
-5.372165, 105.250100, 9, 0.59, 129.10, 14/9/2021
-5.372165, 105.250100, 9, 0.59, 129.10, 14/9/2021
-5.372165, 105.250100, 9, 0.59, 129.10, 14/9/2021
-5.372162, 105.250099, 9, 0.28, 129.10, 14/9/2021
-5.372162, 105.250099, 9, 0.28, 129.10, 14/9/2021
-5.372162, 105.250099, 9, 0.28, 129.10, 14/9/2021
-5.372160, 105.250097, 9, 0.59, 129.10, 14/9/2021
-5.372160, 105.250097, 9, 0.59, 129.10, 14/9/2021
-5.372160, 105.250097, 9, 0.59, 130.00, 14/9/2021
-5.372160, 105.250097, 9, 0.59, 130.00, 14/9/2021
-5.372160, 105.250097, 9, 0.59, 130.00, 14/9/2021
-5.372162, 105.250096, 9, 0.69, 130.00, 14/9/2021
-5.372162, 105.250096, 9, 0.69, 130.00, 14/9/2021
-5.372162, 105.250096, 9, 0.69, 130.00, 14/9/2021
-5.372160, 105.250095, 9, 0.39, 130.00, 14/9/2021
-5.372160, 105.250095, 9, 0.39, 130.00, 14/9/2021
-5.372160, 105.250095, 9, 0.39, 131.00, 14/9/2021
-5.372160, 105.250095, 9, 0.39, 131.00, 14/9/2021
-5.372160, 105.250095, 9, 0.39, 131.00, 14/9/2021
-5.372158, 105.250093, 9, 0.31, 131.00, 14/9/2021
-5.372158, 105.250093, 9, 0.31, 131.00, 14/9/2021
-5.372158, 105.250093, 9, 0.31, 131.70, 14/9/2021
-5.372158, 105.250093, 9, 0.31, 131.70, 14/9/2021
-5.372159, 105.250092, 9, 0.02, 131.70, 14/9/2021
-5.372159, 105.250092, 9, 0.02, 131.70, 14/9/2021
-5.372159, 105.250092, 9, 0.02, 132.10, 14/9/2021
-5.372159, 105.250092, 9, 0.02, 132.10, 14/9/2021
-5.372159, 105.250091, 9, 0.22, 132.10, 14/9/2021
-5.372159, 105.250091, 9, 0.22, 132.10, 14/9/2021
-5.372159, 105.250091, 9, 0.22, 132.10, 14/9/2021
-5.372159, 105.250091, 9, 0.31, 132.10, 14/9/2021
-5.372159, 105.250091, 9, 0.31, 132.10, 14/9/2021
-5.372159, 105.250091, 9, 0.31, 132.40, 14/9/2021
-5.372159, 105.250091, 9, 0.31, 132.40, 14/9/2021
-5.372159, 105.250091, 9, 0.31, 132.40, 14/9/2021
-5.372161, 105.250089, 9, 0.39, 132.40, 14/9/2021
-5.372161, 105.250089, 9, 0.39, 132.40, 14/9/2021
-5.372161, 105.250089, 9, 0.39, 132.90, 14/9/2021
-5.372161, 105.250089, 9, 0.39, 132.90, 14/9/2021
-5.372162, 105.250087, 9, 0.54, 132.90, 14/9/2021
-5.372162, 105.250087, 9, 0.54, 132.90, 14/9/2021
-5.372162, 105.250087, 9, 0.54, 133.30, 14/9/2021
-5.372162, 105.250084, 9, 0.48, 133.30, 14/9/2021
-5.372162, 105.250084, 9, 0.48, 133.30, 14/9/2021
-5.372162, 105.250084, 9, 0.48, 133.50, 14/9/2021
-5.372162, 105.250084, 9, 0.48, 133.50, 14/9/2021
-5.372163, 105.250081, 9, 0.33, 133.50, 14/9/2021
-5.372163, 105.250081, 9, 0.33, 133.50, 14/9/2021
-5.372163, 105.250081, 9, 0.33, 133.50, 14/9/2021
-5.372163, 105.250081, 9, 0.33, 133.50, 14/9/2021
-5.372162, 105.250082, 9, 0.20, 133.50, 14/9/2021
-5.372162, 105.250082, 9, 0.20, 133.50, 14/9/2021
-5.372162, 105.250082, 9, 0.20, 133.80, 14/9/2021
-5.372162, 105.250082, 9, 0.20, 133.80, 14/9/2021
-5.372162, 105.250082, 9, 0.20, 133.80, 14/9/2021
-5.372166, 105.250081, 9, 1.15, 133.80, 14/9/2021
-5.372166, 105.250081, 9, 1.15, 133.80, 14/9/2021
-5.372166, 105.250081, 9, 1.15, 134.10, 14/9/2021
-5.372166, 105.250081, 9, 1.15, 134.10, 14/9/2021
-5.372167, 105.250081, 9, 0.09, 134.10, 14/9/2021
-5.372167, 105.250081, 9, 0.09, 134.10, 14/9/2021
-5.372167, 105.250081, 9, 0.09, 134.10, 14/9/2021
-5.372171, 105.250079, 9, 1.63, 134.10, 14/9/2021
-5.372171, 105.250079, 9, 1.63, 134.10, 14/9/2021
-5.372171, 105.250079, 9, 1.63, 134.70, 14/9/2021
-5.372171, 105.250079, 9, 1.63, 134.70, 14/9/2021
-5.372171, 105.250079, 9, 1.63, 134.70, 14/9/2021
-5.372169, 105.250079, 9, 0.54, 134.70, 14/9/2021
-5.372169, 105.250079, 9, 0.54, 134.70, 14/9/2021
-5.372169, 105.250079, 9, 0.54, 134.40, 14/9/2021
-5.372169, 105.250079, 9, 0.54, 134.40, 14/9/2021
-5.372169, 105.250078, 9, 0.39, 134.40, 14/9/2021
-5.372169, 105.250078, 9, 0.39, 134.40, 14/9/2021
-5.372169, 105.250078, 9, 0.39, 134.70, 14/9/2021
-5.372169, 105.250078, 9, 0.39, 134.70, 14/9/2021
